dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,4,0,0.1666223016820651,0.0,0.21461584418503057,0.0,6.498485565185547,0.0,0.4450249671936035,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,1,0,0.20241828959017472,0.0,0.2628409068669608,0.0,9.334463119506836,0.0,0.34497976303100586,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,1,0,0.289589692726224,0.0,0.4029193463697808,0.0,3.3566808700561523,0.0,0.12009882926940918,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,1,0,0.44246102845725205,0.0,0.6136037852451645,0.0,5.2815117835998535,0.0,0.11895179748535156,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,1,0,0.2075079779743096,0.0,0.2698528746949393,0.0,3.1920621395111084,0.0,0.17290019989013672,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,1,0,0.26396621606450305,0.0,0.37541994378879917,0.0,2.0433666706085205,0.0,0.11541485786437988,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.7322253884990003,0.0,0.9263303187131603,0.0,0.0271148681640625,0.0,0.1462993621826172,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.8909677920859649,0.0,1.1501861525565595,0.0,0.028492450714111328,0.0,0.14099693298339844,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.8909677920859649,0.0,1.1501861525565595,0.0,0.03144955635070801,0.0,0.16893243789672852,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.6130473604249276,0.0,0.8230626443311139,0.0,0.03012371063232422,0.0,0.17575883865356445,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.6562467268944675,0.0,0.9472609818225488,0.0,0.024787425994873047,0.0,0.1823728084564209,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.5831241007509075,0.0,0.7361217943385919,0.0,0.02097034454345703,0.0,0.13995027542114258,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.49281600862053665,0.0,0.6440866112387347,0.0,0.023967742919921875,0.0,0.18979716300964355,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.5799247393088507,0.0,0.7337881110779879,0.0,0.026705026626586914,0.0,0.14805221557617188,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,1,0,6.815177077967874,0.0,8.038771156364321,0.0,0.527888298034668,0.0,0.1075136661529541,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,2,0,0.17112011672146274,0.0,0.25038992281427636,0.0,1.9307255744934082,0.0,0.1180429458618164,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
